,index,Treatment,Plant,SFW,Replicate,order,Continent,HostFamily,HostGroup,Dunnett_p,Hedges' g
0,0.0,MOCK,1.0,0.0515,R1,-1.0,,,,,
1,3.0,MOCK,4.0,0.0418,R4,-1.0,,,,,
2,3.0,MOCK,4.0,0.0254,R8A,-1.0,,,,,
3,2.0,MOCK,3.0,0.033100000000000004,R6A,-1.0,,,,,
4,1.0,MOCK,2.0,0.0498,R8A,-1.0,,,,,
5,0.0,MOCK,1.0,0.0678,R8A,-1.0,,,,,
6,3.0,MOCK,4.0,0.0175,R7B,-1.0,,,,,
7,2.0,MOCK,3.0,0.0325,R7B,-1.0,,,,,
8,1.0,MOCK,2.0,0.034,R7B,-1.0,,,,,
9,0.0,MOCK,1.0,0.0212,R7B,-1.0,,,,,
10,0.0,MOCK,1.0,0.0344,R5,-1.0,,,,,
11,1.0,MOCK,2.0,0.030199999999999998,R5,-1.0,,,,,
12,2.0,MOCK,3.0,0.0562,R5,-1.0,,,,,
13,3.0,MOCK,4.0,0.0349,R5,-1.0,,,,,
14,3.0,MOCK,4.0,0.0459,R7A,-1.0,,,,,
15,2.0,MOCK,3.0,0.0686,R7A,-1.0,,,,,
16,1.0,MOCK,2.0,0.064,R7A,-1.0,,,,,
17,0.0,MOCK,1.0,0.0127,R7A,-1.0,,,,,
18,3.0,MOCK,4.0,0.023100000000000002,R6B,-1.0,,,,,
19,2.0,MOCK,3.0,0.0322,R6B,-1.0,,,,,
20,1.0,MOCK,2.0,0.0158,R6B,-1.0,,,,,
21,0.0,MOCK,1.0,0.018,R6B,-1.0,,,,,
22,0.0,MOCK,1.0,0.037,R6A,-1.0,,,,,
23,1.0,MOCK,2.0,0.0332,R6A,-1.0,,,,,
24,2.0,MOCK,3.0,0.07529999999999999,R4,-1.0,,,,,
25,1.0,MOCK,2.0,0.0509,R4,-1.0,,,,,
26,2.0,MOCK,3.0,0.0239,R8A,-1.0,,,,,
27,1.0,MOCK,2.0,0.0232,R9,-1.0,,,,,
28,1.0,MOCK,2.0,0.0498,R1,-1.0,,,,,
29,2.0,MOCK,3.0,0.0451,R1,-1.0,,,,,
30,3.0,MOCK,4.0,0.031,R1,-1.0,,,,,
31,0.0,MOCK,1.0,0.0301,R3,-1.0,,,,,
32,1.0,MOCK,2.0,0.0417,R3,-1.0,,,,,
33,2.0,MOCK,3.0,0.0203,R3,-1.0,,,,,
34,3.0,MOCK,4.0,0.0381,R3,-1.0,,,,,
35,3.0,MOCK,4.0,0.0314,R9,-1.0,,,,,
36,2.0,MOCK,3.0,0.0415,R9,-1.0,,,,,
37,0.0,MOCK,1.0,0.0495,R4,-1.0,,,,,
38,0.0,MOCK,1.0,0.0391,R9,-1.0,,,,,
39,3.0,MOCK,4.0,0.0759,R8C,-1.0,,,,,
40,2.0,MOCK,3.0,0.0533,R8C,-1.0,,,,,
41,3.0,MOCK,4.0,0.005900000000000001,R6A,-1.0,,,,,
42,0.0,MOCK,1.0,0.0399,R8C,-1.0,,,,,
43,7.0,MOCK,4.0,0.0809,R3,-1.0,,,,,
44,6.0,MOCK,3.0,0.0558,R3,-1.0,,,,,
45,1.0,MOCK,2.0,0.0522,R8C,-1.0,,,,,
46,5.0,MOCK,2.0,0.0516,R3,-1.0,,,,,
47,4.0,MOCK,1.0,0.0346,R3,-1.0,,,,,
48,253.0,P64,2.0,0.045399999999999996,R5,1.0,Asia,Zingiberaceae,Monocots,0.99985,
49,254.0,P64,3.0,0.0245,R5,1.0,Asia,Zingiberaceae,Monocots,0.99985,
50,255.0,P64,4.0,0.0396,R5,1.0,Asia,Zingiberaceae,Monocots,0.99985,
51,253.0,P64,2.0,0.0206,R4,1.0,Asia,Zingiberaceae,Monocots,0.99985,
52,252.0,P64,1.0,0.0337,R4,1.0,Asia,Zingiberaceae,Monocots,0.99985,
53,254.0,P64,3.0,0.0426,R4,1.0,Asia,Zingiberaceae,Monocots,0.99985,
54,255.0,P64,4.0,0.0253,R4,1.0,Asia,Zingiberaceae,Monocots,0.99985,
55,259.0,P64,4.0,0.0886,R1,1.0,Asia,Zingiberaceae,Monocots,0.99985,
56,258.0,P64,3.0,0.1048,R1,1.0,Asia,Zingiberaceae,Monocots,0.99985,
57,256.0,P64,1.0,0.0489,R3,1.0,Asia,Zingiberaceae,Monocots,0.99985,
58,257.0,P64,2.0,0.1022,R1,1.0,Asia,Zingiberaceae,Monocots,0.99985,
59,257.0,P64,2.0,0.0274,R3,1.0,Asia,Zingiberaceae,Monocots,0.99985,
60,258.0,P64,3.0,0.0377,R3,1.0,Asia,Zingiberaceae,Monocots,0.99985,
61,252.0,P64,1.0,0.0,R5,1.0,Asia,Zingiberaceae,Monocots,0.99985,
62,259.0,P64,4.0,0.0301,R3,1.0,Asia,Zingiberaceae,Monocots,0.99985,
63,256.0,P64,1.0,0.041,R1,1.0,Asia,Zingiberaceae,Monocots,0.99985,
64,121.0,P30,2.0,0.0228,R6A,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
65,122.0,P30,3.0,0.0379,R7B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
66,123.0,P30,4.0,0.0518,R7B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
67,120.0,P30,1.0,0.0362,R6A,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
68,120.0,P30,1.0,0.0224,R8B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
69,121.0,P30,2.0,0.0117,R8B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
70,122.0,P30,3.0,0.0257,R8B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
71,120.0,P30,1.0,0.0647,R7B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
72,120.0,P30,1.0,0.0433,R9,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
73,123.0,P30,4.0,0.0136,R8B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
74,122.0,P30,3.0,0.0295,R9,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
75,123.0,P30,4.0,0.03,R9,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
76,123.0,P30,4.0,0.0409,R6A,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
77,122.0,P30,3.0,0.0155,R6A,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
78,121.0,P30,2.0,0.0481,R9,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
79,121.0,P30,2.0,0.0511,R7B,2.0,NorthAmerica,Not plant,Not plant-isolated,1.0,
80,279.0,P117,4.0,0.0291,R1,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
81,278.0,P117,3.0,0.0348,R1,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
82,275.0,P117,4.0,0.014,R8A,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
83,274.0,P117,3.0,0.0537,R8A,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
84,273.0,P117,2.0,0.0396,R8A,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
85,272.0,P117,1.0,0.0407,R8A,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
86,277.0,P117,2.0,0.0425,R1,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
87,276.0,P117,1.0,0.0252,R1,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
88,273.0,P117,2.0,0.0134,R5,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
89,273.0,P117,2.0,0.07909999999999999,R4,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
90,272.0,P117,1.0,0.012199999999999999,R4,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
91,275.0,P117,4.0,0.0435,R5,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
92,274.0,P117,3.0,0.0295,R5,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
93,272.0,P117,1.0,0.0152,R5,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
94,275.0,P117,4.0,0.0715,R4,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
95,274.0,P117,3.0,0.0653,R4,3.0,Europe,Brassicaceae,Brassicaceae,0.85019,
96,189.0,P47,2.0,0.0121,R3,4.0,Europe,Asteraceae,Other dicots,0.12316,
97,188.0,P47,1.0,0.0247,R3,4.0,Europe,Asteraceae,Other dicots,0.12316,
98,184.0,P47,1.0,0.0053,R5,4.0,Europe,Asteraceae,Other dicots,0.12316,
99,185.0,P47,2.0,0.0038,R5,4.0,Europe,Asteraceae,Other dicots,0.12316,
100,186.0,P47,3.0,0.0013,R5,4.0,Europe,Asteraceae,Other dicots,0.12316,
101,188.0,P47,1.0,0.0592,R1,4.0,Europe,Asteraceae,Other dicots,0.12316,
102,190.0,P47,3.0,0.0451,R1,4.0,Europe,Asteraceae,Other dicots,0.12316,
103,191.0,P47,4.0,0.0142,R3,4.0,Europe,Asteraceae,Other dicots,0.12316,
104,191.0,P47,4.0,0.0372,R1,4.0,Europe,Asteraceae,Other dicots,0.12316,
105,184.0,P47,1.0,0.0289,R4,4.0,Europe,Asteraceae,Other dicots,0.12316,
106,185.0,P47,2.0,0.046200000000000005,R4,4.0,Europe,Asteraceae,Other dicots,0.12316,
107,186.0,P47,3.0,0.0264,R4,4.0,Europe,Asteraceae,Other dicots,0.12316,
108,187.0,P47,4.0,0.0286,R4,4.0,Europe,Asteraceae,Other dicots,0.12316,
109,189.0,P47,2.0,0.0564,R1,4.0,Europe,Asteraceae,Other dicots,0.12316,
110,190.0,P47,3.0,0.0222,R3,4.0,Europe,Asteraceae,Other dicots,0.12316,
111,158.0,P40,3.0,0.0354,R7A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
112,159.0,P40,4.0,0.0314,R7A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
113,157.0,P40,2.0,0.0311,R7A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
114,156.0,P40,1.0,0.0052,R7A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
115,156.0,P40,1.0,0.0417,R4,5.0,Europe,Not plant,Not plant-isolated,0.6942,
116,156.0,P40,1.0,0.0333,R8A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
117,158.0,P40,3.0,0.0864,R4,5.0,Europe,Not plant,Not plant-isolated,0.6942,
118,157.0,P40,2.0,0.0475,R4,5.0,Europe,Not plant,Not plant-isolated,0.6942,
119,160.0,P40,1.0,0.0222,R1,5.0,Europe,Not plant,Not plant-isolated,0.6942,
120,161.0,P40,2.0,0.0287,R1,5.0,Europe,Not plant,Not plant-isolated,0.6942,
121,159.0,P40,4.0,0.0466,R8A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
122,158.0,P40,3.0,0.0577,R8A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
123,157.0,P40,2.0,0.0334,R8A,5.0,Europe,Not plant,Not plant-isolated,0.6942,
124,162.0,P40,3.0,0.0239,R1,5.0,Europe,Not plant,Not plant-isolated,0.6942,
125,163.0,P40,4.0,0.0284,R1,5.0,Europe,Not plant,Not plant-isolated,0.6942,
126,193.0,P49,2.0,0.0239,R9,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
127,192.0,P49,1.0,0.0218,R9,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
128,198.0,P49,3.0,0.0095,R3,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
129,194.0,P49,3.0,0.0228,R9,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
130,195.0,P49,4.0,0.0138,R7A,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
131,194.0,P49,3.0,0.0332,R7A,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
132,199.0,P49,4.0,0.008,R3,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
133,192.0,P49,1.0,0.0181,R7A,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
134,193.0,P49,2.0,0.0289,R7A,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
135,197.0,P49,2.0,0.0236,R3,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
136,196.0,P49,1.0,0.0524,R3,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
137,195.0,P49,4.0,0.0463,R9,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
138,196.0,P49,1.0,0.0147,R1,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
139,197.0,P49,2.0,0.015,R1,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
140,198.0,P49,3.0,0.016,R1,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
141,199.0,P49,4.0,0.0051,R1,6.0,Oceania,Papaveraceae,Other dicots,0.01556,
142,97.0,P23,2.0,0.0112,R1,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
143,98.0,P23,3.0,0.0169,R1,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
144,99.0,P23,4.0,0.0221,R1,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
145,94.0,P23,3.0,0.013699999999999999,R5,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
146,93.0,P23,2.0,0.0272,R5,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
147,92.0,P23,1.0,0.0143,R5,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
148,96.0,P23,1.0,0.0246,R1,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
149,96.0,P23,1.0,0.0207,R3,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
150,97.0,P23,2.0,0.0169,R3,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
151,98.0,P23,3.0,0.0281,R3,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
152,95.0,P23,4.0,0.0067,R5,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
153,95.0,P23,4.0,0.0135,R4,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
154,99.0,P23,4.0,0.0186,R3,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
155,92.0,P23,1.0,0.0144,R4,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
156,94.0,P23,3.0,0.0437,R4,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
157,93.0,P23,2.0,0.033,R4,7.0,NorthAmerica,Not plant,Not plant-isolated,0.00606,
158,42.0,P9,3.0,0.0131,R3,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
159,36.0,P9,1.0,0.0189,R4,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
160,37.0,P9,2.0,0.026600000000000002,R4,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
161,38.0,P9,3.0,0.0222,R4,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
162,39.0,P9,4.0,0.0265,R4,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
163,40.0,P9,1.0,0.0054,R3,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
164,41.0,P9,2.0,0.0046,R3,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
165,43.0,P9,4.0,0.011,R3,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
166,41.0,P9,2.0,0.0213,R1,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
167,43.0,P9,4.0,0.0265,R1,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
168,42.0,P9,3.0,0.0328,R1,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
169,40.0,P9,1.0,0.0132,R1,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
170,37.0,P9,2.0,0.005900000000000001,R5,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
171,38.0,P9,3.0,0.019899999999999998,R5,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
172,36.0,P9,1.0,0.013800000000000002,R5,8.0,NorthAmerica,Caricaceae,Other dicots,0.0009,
173,262.0,P65,3.0,0.0221,R3,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
174,263.0,P65,4.0,0.0273,R3,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
175,257.0,P65,2.0,0.0297,R4,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
176,256.0,P65,1.0,0.0696,R4,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
177,259.0,P65,4.0,0.0178,R5,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
178,258.0,P65,3.0,0.031100000000000003,R5,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
179,257.0,P65,2.0,0.020300000000000002,R5,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
180,256.0,P65,1.0,0.0258,R5,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
181,261.0,P65,2.0,0.0358,R3,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
182,259.0,P65,4.0,0.0070999999999999995,R4,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
183,258.0,P65,3.0,0.023100000000000002,R4,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
184,260.0,P65,1.0,0.0381,R3,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
185,261.0,P65,2.0,0.081,R1,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
186,262.0,P65,3.0,0.0118,R1,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
187,263.0,P65,4.0,0.0354,R1,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
188,260.0,P65,1.0,0.0159,R1,9.0,Asia,Brassicaceae,Brassicaceae,0.62779,
189,89.0,P22,2.0,0.025,R9,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
190,91.0,P22,4.0,0.0252,R9,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
191,90.0,P22,3.0,0.0223,R9,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
192,89.0,P22,2.0,0.0058,R6A,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
193,88.0,P22,1.0,0.0225,R9,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
194,95.0,P22,4.0,0.0429,R1,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
195,94.0,P22,3.0,0.0336,R1,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
196,91.0,P22,4.0,0.0259,R8C,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
197,91.0,P22,4.0,0.0068,R6A,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
198,90.0,P22,3.0,0.0386,R6A,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
199,93.0,P22,2.0,0.0546,R1,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
200,92.0,P22,1.0,0.0174,R1,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
201,90.0,P22,3.0,0.0797,R8C,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
202,89.0,P22,2.0,0.0882,R8C,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
203,88.0,P22,1.0,0.0735,R8C,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
204,88.0,P22,1.0,0.0225,R6A,10.0,NorthAmerica,Rosaceae,Rosaceae,0.86874,
205,80.0,P20,1.0,0.010199999999999999,R4,11.0,Europe,Rosaceae,Rosaceae,0.00113,
206,82.0,P20,3.0,0.027600000000000003,R4,11.0,Europe,Rosaceae,Rosaceae,0.00113,
207,83.0,P20,4.0,0.0182,R4,11.0,Europe,Rosaceae,Rosaceae,0.00113,
208,85.0,P20,2.0,0.0384,R1,11.0,Europe,Rosaceae,Rosaceae,0.00113,
209,84.0,P20,1.0,0.0415,R1,11.0,Europe,Rosaceae,Rosaceae,0.00113,
210,81.0,P20,2.0,0.003,R4,11.0,Europe,Rosaceae,Rosaceae,0.00113,
211,86.0,P20,3.0,0.0056,R3,11.0,Europe,Rosaceae,Rosaceae,0.00113,
212,84.0,P20,1.0,0.0048,R3,11.0,Europe,Rosaceae,Rosaceae,0.00113,
213,83.0,P20,4.0,0.0009,R5,11.0,Europe,Rosaceae,Rosaceae,0.00113,
214,82.0,P20,3.0,0.013099999999999999,R5,11.0,Europe,Rosaceae,Rosaceae,0.00113,
215,80.0,P20,1.0,0.0011,R5,11.0,Europe,Rosaceae,Rosaceae,0.00113,
216,86.0,P20,3.0,0.0776,R1,11.0,Europe,Rosaceae,Rosaceae,0.00113,
217,87.0,P20,4.0,0.0239,R3,11.0,Europe,Rosaceae,Rosaceae,0.00113,
218,85.0,P20,2.0,0.0044,R3,11.0,Europe,Rosaceae,Rosaceae,0.00113,
219,87.0,P20,4.0,0.0988,R1,11.0,Europe,Rosaceae,Rosaceae,0.00113,
220,28.0,P7,1.0,0.0128,R7A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
221,31.0,P7,4.0,0.0251,R7A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
222,30.0,P7,3.0,0.01,R7A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
223,30.0,P7,3.0,0.054799999999999995,R5,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
224,29.0,P7,2.0,0.0152,R7A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
225,29.0,P7,2.0,0.0074,R6A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
226,31.0,P7,4.0,0.0114,R6B,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
227,30.0,P7,3.0,0.0214,R6B,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
228,29.0,P7,2.0,0.0308,R6B,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
229,28.0,P7,1.0,0.001,R6B,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
230,28.0,P7,1.0,0.011,R6A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
231,31.0,P7,4.0,0.0054,R5,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
232,30.0,P7,3.0,0.008,R6A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
233,31.0,P7,4.0,0.006900000000000001,R6A,12.0,Europe,Cucurbitaceae,Cucurbitaceae,0.03109,
234,180.0,P46,1.0,0.0126,R6A,13.0,Europe,Unknown,Unknown,0.0009,
235,183.0,P46,4.0,0.0087,R6B,13.0,Europe,Unknown,Unknown,0.0009,
236,182.0,P46,3.0,0.0101,R6B,13.0,Europe,Unknown,Unknown,0.0009,
237,181.0,P46,2.0,0.0077,R6B,13.0,Europe,Unknown,Unknown,0.0009,
238,180.0,P46,1.0,0.0,R6B,13.0,Europe,Unknown,Unknown,0.0009,
239,183.0,P46,4.0,0.0075,R6A,13.0,Europe,Unknown,Unknown,0.0009,
240,182.0,P46,3.0,0.0132,R6A,13.0,Europe,Unknown,Unknown,0.0009,
241,181.0,P46,2.0,0.0045,R6A,13.0,Europe,Unknown,Unknown,0.0009,
242,187.0,P46,4.0,0.0208,R1,13.0,Europe,Unknown,Unknown,0.0009,
243,185.0,P46,2.0,0.0296,R1,13.0,Europe,Unknown,Unknown,0.0009,
244,184.0,P46,1.0,0.0079,R1,13.0,Europe,Unknown,Unknown,0.0009,
245,186.0,P46,3.0,0.0157,R1,13.0,Europe,Unknown,Unknown,0.0009,
246,183.0,P46,4.0,0.0136,R7A,13.0,Europe,Unknown,Unknown,0.0009,
247,182.0,P46,3.0,0.0125,R7A,13.0,Europe,Unknown,Unknown,0.0009,
248,181.0,P46,2.0,0.0451,R7A,13.0,Europe,Unknown,Unknown,0.0009,
249,180.0,P46,1.0,0.0184,R7A,13.0,Europe,Unknown,Unknown,0.0009,
250,13.0,P2,2.0,0.0234,R1,14.0,Europe,Betulaceae,Other dicots,0.00923,
251,12.0,P2,1.0,0.0239,R3,14.0,Europe,Betulaceae,Other dicots,0.00923,
252,9.0,P2,2.0,0.0188,R5,14.0,Europe,Betulaceae,Other dicots,0.00923,
253,10.0,P2,3.0,0.0055,R5,14.0,Europe,Betulaceae,Other dicots,0.00923,
254,8.0,P2,1.0,0.005,R4,14.0,Europe,Betulaceae,Other dicots,0.00923,
255,10.0,P2,3.0,0.0039,R4,14.0,Europe,Betulaceae,Other dicots,0.00923,
